Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    AUS,     .,    .,     ., 2004, 2004, 58,     1,   ACY,       1,0.00101,1.75995,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2004, 2004, 59,    99,   ACY,       1,0.00328,1.76096,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 15,     1,   ACY,       1,0.00055,0.00000,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 16,     1,   ACY,       1,0.00135,0.00055,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 17,     1,   ACY,       1,0.00352,0.00190,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 18,     1,   ACY,       1,0.00762,0.00542,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 19,     1,   ACY,       1,0.01390,0.01304,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 20,     1,   ACY,       1,0.01877,0.02694,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 21,     1,   ACY,       1,0.02433,0.04571,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 22,     1,   ACY,       1,0.03096,0.07004,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 23,     1,   ACY,       1,0.03674,0.10100,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 24,     1,   ACY,       1,0.04564,0.13774,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 25,     1,   ACY,       1,0.05515,0.18338,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 26,     1,   ACY,       1,0.06713,0.23853,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 27,     1,   ACY,       1,0.07935,0.30566,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 28,     1,   ACY,       1,0.09305,0.38501,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 29,     1,   ACY,       1,0.10510,0.47806,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 30,     1,   ACY,       1,0.11701,0.58316,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 31,     1,   ACY,       1,0.12123,0.70017,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 32,     1,   ACY,       1,0.12594,0.82140,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 33,     1,   ACY,       1,0.12317,0.94734,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 34,     1,   ACY,       1,0.11401,1.07051,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 35,     1,   ACY,       1,0.10259,1.18452,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 36,     1,   ACY,       1,0.09411,1.28711,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 37,     1,   ACY,       1,0.08107,1.38122,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 38,     1,   ACY,       1,0.06940,1.46229,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 39,     1,   ACY,       1,0.05798,1.53169,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 40,     1,   ACY,       1,0.04727,1.58967,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 41,     1,   ACY,       1,0.03844,1.63694,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 42,     1,   ACY,       1,0.03098,1.67538,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 43,     1,   ACY,       1,0.02535,1.70636,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 44,     1,   ACY,       1,0.01919,1.73171,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 45,     1,   ACY,       1,0.01505,1.75090,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 46,     1,   ACY,       1,0.01186,1.76595,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 47,     1,   ACY,       1,0.00948,1.77781,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 48,     1,   ACY,       1,0.00725,1.78729,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 49,     1,   ACY,       1,0.00524,1.79454,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 50,     1,   ACY,       1,0.00469,1.79978,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 51,     1,   ACY,       1,0.00404,1.80447,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 52,     1,   ACY,       1,0.00332,1.80851,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 53,     1,   ACY,       1,0.00225,1.81183,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 54,     1,   ACY,       1,0.00216,1.81408,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 55,     1,   ACY,       1,0.00156,1.81624,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 56,     1,   ACY,       1,0.00138,1.81780,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 57,     1,   ACY,       1,0.00098,1.81918,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 58,     1,   ACY,       1,0.00109,1.82016,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2005, 2005, 59,    99,   ACY,       1,0.00359,1.82125,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 15,     1,   ACY,       1,0.00043,0.00000,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 16,     1,   ACY,       1,0.00117,0.00043,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 17,     1,   ACY,       1,0.00372,0.00160,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 18,     1,   ACY,       1,0.00723,0.00532,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 19,     1,   ACY,       1,0.01340,0.01255,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 20,     1,   ACY,       1,0.01885,0.02595,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 21,     1,   ACY,       1,0.02424,0.04480,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 22,     1,   ACY,       1,0.03017,0.06904,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 23,     1,   ACY,       1,0.03643,0.09921,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 24,     1,   ACY,       1,0.04434,0.13564,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 25,     1,   ACY,       1,0.05346,0.17998,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 26,     1,   ACY,       1,0.06618,0.23344,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 27,     1,   ACY,       1,0.07896,0.29962,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 28,     1,   ACY,       1,0.09358,0.37858,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 29,     1,   ACY,       1,0.10605,0.47216,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 30,     1,   ACY,       1,0.11585,0.57821,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 31,     1,   ACY,       1,0.12658,0.69406,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 32,     1,   ACY,       1,0.12527,0.82064,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 33,     1,   ACY,       1,0.12397,0.94591,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 34,     1,   ACY,       1,0.11865,1.06988,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 35,     1,   ACY,       1,0.10803,1.18853,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 36,     1,   ACY,       1,0.09558,1.29656,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 37,     1,   ACY,       1,0.08453,1.39214,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 38,     1,   ACY,       1,0.07152,1.47667,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 39,     1,   ACY,       1,0.06109,1.54819,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 40,     1,   ACY,       1,0.04841,1.60928,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 41,     1,   ACY,       1,0.04027,1.65769,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 42,     1,   ACY,       1,0.03204,1.69796,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 43,     1,   ACY,       1,0.02602,1.73000,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 44,     1,   ACY,       1,0.02052,1.75602,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 45,     1,   ACY,       1,0.01537,1.77654,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 46,     1,   ACY,       1,0.01212,1.79191,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 47,     1,   ACY,       1,0.00934,1.80403,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 48,     1,   ACY,       1,0.00730,1.81337,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 49,     1,   ACY,       1,0.00585,1.82067,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 50,     1,   ACY,       1,0.00469,1.82652,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 51,     1,   ACY,       1,0.00418,1.83121,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 52,     1,   ACY,       1,0.00314,1.83539,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 53,     1,   ACY,       1,0.00256,1.83853,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 54,     1,   ACY,       1,0.00209,1.84109,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 55,     1,   ACY,       1,0.00148,1.84318,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 56,     1,   ACY,       1,0.00133,1.84466,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 57,     1,   ACY,       1,0.00114,1.84599,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 58,     1,   ACY,       1,0.00091,1.84713,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2006, 2006, 59,    99,   ACY,       1,0.00377,1.84804,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 15,     1,   ACY,       1,0.00059,0.00000,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 16,     1,   ACY,       1,0.00167,0.00059,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 17,     1,   ACY,       1,0.00402,0.00226,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 18,     1,   ACY,       1,0.00845,0.00628,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 19,     1,   ACY,       1,0.01418,0.01473,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 20,     1,   ACY,       1,0.01969,0.02891,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 21,     1,   ACY,       1,0.02629,0.04860,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 22,     1,   ACY,       1,0.03292,0.07489,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 23,     1,   ACY,       1,0.03907,0.10781,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 24,     1,   ACY,       1,0.04796,0.14688,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 25,     1,   ACY,       1,0.05718,0.19484,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 26,     1,   ACY,       1,0.06978,0.25202,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 27,     1,   ACY,       1,0.08222,0.32180,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 28,     1,   ACY,       1,0.09708,0.40402,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 29,     1,   ACY,       1,0.11049,0.50110,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 30,     1,   ACY,       1,0.12436,0.61159,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 31,     1,   ACY,       1,0.13133,0.73595,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 32,     1,   ACY,       1,0.13267,0.86728,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 33,     1,   ACY,       1,0.13156,0.99995,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 34,     1,   ACY,       1,0.12502,1.13151,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 35,     1,   ACY,       1,0.11434,1.25653,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 36,     1,   ACY,       1,0.10400,1.37087,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 37,     1,   ACY,       1,0.08928,1.47487,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 38,     1,   ACY,       1,0.07620,1.56415,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 39,     1,   ACY,       1,0.06500,1.64035,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 40,     1,   ACY,       1,0.05215,1.70535,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 41,     1,   ACY,       1,0.04377,1.75750,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 42,     1,   ACY,       1,0.03457,1.80127,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 43,     1,   ACY,       1,0.02896,1.83584,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 44,     1,   ACY,       1,0.02171,1.86480,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 45,     1,   ACY,       1,0.01714,1.88651,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 46,     1,   ACY,       1,0.01383,1.90365,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 47,     1,   ACY,       1,0.01068,1.91748,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 48,     1,   ACY,       1,0.00895,1.92816,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 49,     1,   ACY,       1,0.00644,1.93711,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 50,     1,   ACY,       1,0.00513,1.94355,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 51,     1,   ACY,       1,0.00428,1.94868,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 52,     1,   ACY,       1,0.00300,1.95296,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 53,     1,   ACY,       1,0.00259,1.95596,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 54,     1,   ACY,       1,0.00222,1.95855,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 55,     1,   ACY,       1,0.00179,1.96077,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 56,     1,   ACY,       1,0.00140,1.96256,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 57,     1,   ACY,       1,0.00128,1.96396,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 58,     1,   ACY,       1,0.00118,1.96524,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2007, 2007, 59,    99,   ACY,       1,0.00355,1.96642,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 15,     1,   ACY,       1,0.00065,0.00000,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 16,     1,   ACY,       1,0.00172,0.00065,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 17,     1,   ACY,       1,0.00452,0.00237,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 18,     1,   ACY,       1,0.00935,0.00689,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 19,     1,   ACY,       1,0.01515,0.01624,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 20,     1,   ACY,       1,0.02128,0.03139,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 21,     1,   ACY,       1,0.02720,0.05267,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 22,     1,   ACY,       1,0.03321,0.07987,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 23,     1,   ACY,       1,0.03826,0.11308,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 24,     1,   ACY,       1,0.04691,0.15134,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 25,     1,   ACY,       1,0.05764,0.19825,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 26,     1,   ACY,       1,0.06981,0.25589,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 27,     1,   ACY,       1,0.08055,0.32570,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 28,     1,   ACY,       1,0.09534,0.40625,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 29,     1,   ACY,       1,0.11073,0.50159,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 30,     1,   ACY,       1,0.12338,0.61232,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 31,     1,   ACY,       1,0.13021,0.73570,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 32,     1,   ACY,       1,0.13384,0.86591,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 33,     1,   ACY,       1,0.13217,0.99975,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 34,     1,   ACY,       1,0.12642,1.13192,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 35,     1,   ACY,       1,0.11706,1.25834,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 36,     1,   ACY,       1,0.10730,1.37540,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 37,     1,   ACY,       1,0.09362,1.48270,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 38,     1,   ACY,       1,0.07828,1.57632,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 39,     1,   ACY,       1,0.06781,1.65460,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 40,     1,   ACY,       1,0.05591,1.72241,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 41,     1,   ACY,       1,0.04636,1.77832,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 42,     1,   ACY,       1,0.03598,1.82468,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 43,     1,   ACY,       1,0.02999,1.86066,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 44,     1,   ACY,       1,0.02349,1.89065,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 45,     1,   ACY,       1,0.01853,1.91414,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 46,     1,   ACY,       1,0.01388,1.93267,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 47,     1,   ACY,       1,0.01115,1.94655,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 48,     1,   ACY,       1,0.00870,1.95770,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 49,     1,   ACY,       1,0.00652,1.96640,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 50,     1,   ACY,       1,0.00531,1.97292,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 51,     1,   ACY,       1,0.00420,1.97823,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 52,     1,   ACY,       1,0.00332,1.98243,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 53,     1,   ACY,       1,0.00263,1.98575,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 54,     1,   ACY,       1,0.00220,1.98838,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 55,     1,   ACY,       1,0.00194,1.99058,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 56,     1,   ACY,       1,0.00149,1.99252,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 57,     1,   ACY,       1,0.00104,1.99401,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 58,     1,   ACY,       1,0.00097,1.99505,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2008, 2008, 59,    99,   ACY,       1,0.00418,1.99602,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2009, 2009, 15,     1,   ACY,       1,0.00055,0.00000,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2009, 2009, 16,     1,   ACY,       1,0.00178,0.00055,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2009, 2009, 17,     1,   ACY,       1,0.00450,0.00233,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2009, 2009, 18,     1,   ACY,       1,0.00896,0.00683,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2009, 2009, 19,     1,   ACY,       1,0.01468,0.01579,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2009, 2009, 20,     1,   ACY,       1,0.01928,0.03047,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2009, 2009, 21,     1,   ACY,       1,0.02510,0.04975,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2009, 2009, 22,     1,   ACY,       1,0.03180,0.07485,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2009, 2009, 23,     1,   ACY,       1,0.03852,0.10665,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2009, 2009, 24,     1,   ACY,       1,0.04428,0.14517,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2009, 2009, 25,     1,   ACY,       1,0.05486,0.18945,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2009, 2009, 26,     1,   ACY,       1,0.06641,0.24431,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2009, 2009, 27,     1,   ACY,       1,0.07934,0.31072,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2009, 2009, 28,     1,   ACY,       1,0.09520,0.39006,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2009, 2009, 29,     1,   ACY,       1,0.10747,0.48526,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2009, 2009, 30,     1,   ACY,       1,0.11848,0.59273,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2009, 2009, 31,     1,   ACY,       1,0.12830,0.71121,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2009, 2009, 32,     1,   ACY,       1,0.13001,0.83951,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2009, 2009, 33,     1,   ACY,       1,0.13011,0.96952,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2009, 2009, 34,     1,   ACY,       1,0.12405,1.09963,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2009, 2009, 35,     1,   ACY,       1,0.11775,1.22368,        RE,  estimate,    AUS_13,   .,    0
    AUS,     .,    .,     ., 2009, 2009, 36,     1,   ACY,       1,0.10461,1.34143,        RE,  estimate,    AUS_13,   .,    0
